0.617724	0.442293	0.900677
0.527019	0.547909	0.81527
0.511523	0.547334	0.822412
0.60157	0.559771	0.855723
0.603218	0.481203	0.75238
0.647136	0.35435	0.759213
0.628027	0.466995	1.02058
0.560272	0.508348	1.12803
0.626413	0.26455	0.991496
0.886589	1.09575	1.24783
0.797758	1.18443	1.16127
1.26565	1.0096	1.32088
1.14339	0.75003	1.28653
0.664892	0.801025	1.19759
0.947909	1.14618	1.43741
1.29807	1.25438	1.56348
1.44002	1.39905	1.76375
1.3195	1.37438	1.52626
1.53237	1.11835	1.37002
1.84959	1.482	1.0447
2.14897	1.46408	1.59838
1.97046	1.26901	1.86912
1.79397	1.20631	1.49802
1.95688	1.10326	1.51904
1.92587	1.59339	1.77107
1.91373	1.78702	1.75349
2.53877	2.11959	1.87269
2.28931	1.47157	1.1361
2.20631	1.17888	1.13523
2.16663	1.28156	1.77281
2.48327	1.62701	1.92013
2.55934	1.52851	1.41998
2.30651	1.39815	1.58178
1.64231	0.610805	1.37636
1.05983	0.666905	1.57959
0.877937	0.612238	1.34413
1.04171	0.457254	1.31457
1.46088	0.61024	1.41975
1.06244	0.460592	1.27307
0.814029	0.486889	1.30268
1.64333	0.830477	1.3519
1.65938	0.610517	1.25869
2.05664	0.543118	1.52073
2.28413	0.754092	1.39017
1.65929	0.652451	1.24159
1.51374	0.533047	1.24263
1.75	0.6077	1.43407
1.84384	0.696459	1.78005
1.9303	0.678249	1.57659
2.07645	0.723173	1.22426
2.04561	0.631014	1.66929
2.11233	0.64174	1.28715
1.82474	0.467858	1.49523
1.88751	0.378432	1.70299
1.99728	0.400448	1.33573
2.15828	0.469425	1.39481
2.41939	0.65842	1.51278
2.39424	0.682918	1.48099
-0.0210641	-0.807838	-0.756149
-0.893595	-0.879208	-0.896077
-0.911035	-0.911289	-0.983425
-0.811015	-0.922314	-0.968653
-0.89938	-0.918077	-0.999984
-0.875218	-0.917533	-0.983955
-0.902817	-0.918668	-0.976795
-0.940593	-0.920946	-0.993038
-0.945217	-0.921985	-1.0059
-0.935106	-0.924268	-0.98508
-0.944552	-0.919691	-0.96475
-0.357902	-0.832757	-0.656004
-0.895744	-0.918289	-0.980279
-0.90439	-0.923572	-0.998325
-0.948894	-0.921566	-0.988199
-0.924761	-0.921338	-1.00301
-0.949783	-0.919756	-1.0223
-0.951897	-0.917368	-1.01991
-0.952991	-0.920462	-0.997466
-0.968418	-0.923358	-1.00291
-0.953284	-0.914533	-0.978654
-0.96069	-0.918555	-0.997182
-0.953821	-0.914242	-1.00294
-0.604	-0.849694	-0.54088
-0.837384	-0.866897	-0.870215
-0.895557	-0.916479	-0.926547
-0.94776	-0.922034	-1.00982
-0.912832	-0.912819	-0.997823
-0.898275	-0.909482	-0.990244
-0.942047	-0.921762	-1.01404
-0.969052	-0.923321	-1.0281
-0.964345	-0.923596	-1.02699
-0.934137	-0.914522	-1.02149
-0.909291	-0.908226	-1.00608
0.269769	-0.424927	0.301772
-0.82997	-0.847664	-0.976865
-0.902828	-0.901528	-1.00349
-0.909443	-0.908524	-0.994631
-0.914083	-0.914797	-1.0003
-0.933696	-0.917287	-1.00425
-0.9105	-0.917781	-0.993938
-0.895414	-0.919065	-0.983177
-0.944541	-0.919772	-0.996543
-0.944765	-0.919808	-0.991213
-0.912715	-0.915919	-0.989301
-0.697564	-0.507895	-0.714614
-0.946051	-0.743752	-0.962402
-0.938578	-0.871364	-1.0115
-0.965223	-0.906822	-1.02213
-0.961677	-0.917433	-1.01719
-0.958983	-0.906265	-1.02278
-0.957037	-0.914373	-1.01632
-0.957958	-0.903463	-1.01372
-0.968974	-0.9155	-1.02895
-0.976122	-0.918987	-1.02892
-0.979493	-0.911825	-1.02657
-0.772329	-0.831	-0.866844
-0.911227	-0.884055	-1.01303
-0.957852	-0.907551	-1.02422
-0.945004	-0.908333	-1.00827
-0.953135	-0.904525	-1.00441
-0.976226	-0.916782	-1.02243
-0.980536	-0.919317	-1.02211
-0.970862	-0.922531	-1.02119
-0.962087	-0.920248	-1.01262
-0.962274	-0.917203	-1.0224
-0.968365	-0.921566	-1.02267
-0.964151	-0.921527	-1.01726
-0.968445	-0.918385	-1.02467
0.522853	0.468658	0.823601
0.582964	0.755594	0.986143
0.564452	0.763765	0.959517
0.491833	0.48555	0.953241
0.342659	0.263807	0.966204
0.520779	0.374561	1.10603
0.459925	0.527861	0.988525
0.416065	0.520155	0.862674
0.540921	0.515999	0.843424
0.50767	0.515455	1.13129
0.387572	0.547601	1.23534
0.266809	0.400626	0.953546
0.43621	0.321204	0.91492
0.396525	0.320433	0.963051
0.212021	0.202002	0.751982
0.544539	0.705551	1.14058
0.693428	0.83513	1.16275
0.643912	0.759734	1.42079
0.553436	0.508701	1.30359
0.564076	0.335865	0.962965
0.555736	0.571257	1.05644
0.467248	0.657374	1.02336
0.546658	0.64231	1.10114
0.729836	0.686946	1.50787
0.658506	0.543235	1.34735
0.498462	0.49975	0.941071
0.590173	0.505591	0.979833
0.491777	0.464887	0.844192
0.328345	0.363418	0.598525
1.40809	1.49868	1.22125
1.14457	1.63383	1.24347
0.766417	1.36744	1.55295
0.90548	1.43926	1.82927
0.957395	1.66602	1.82334
0.540354	1.19143	1.53988
0.926612	1.45523	2.15274
1.0467	1.77474	2.39933
1.11989	2.20317	1.75549
1.09722	2.0427	2.23324
1.20691	1.78696	2.53493
1.3554	1.98511	2.17155
1.29237	1.90229	1.83965
1.25884	2.05751	2.27923
0.918373	2.00823	2.26627
1.05908	1.64966	1.87624
1.05784	1.84156	1.70615
1.33866	1.51409	1.7144
1.44635	1.41831	1.67053
1.03697	1.64956	1.73585
1.05833	1.89207	2.20798
0.896365	1.96839	2.23437
0.637773	1.89739	2.11038
0.930504	1.06498	1.98685
0.9359	1.08776	1.90607
0.918881	0.825157	1.38509
1.11595	0.691445	1.63826
0.899959	0.718099	1.54179
1.1201	0.686211	1.44186
1.18115	0.713471	1.49089
0.785728	0.80426	1.32268
1.25325	0.8409	1.32988
1.04995	1.10643	1.63566
1.1508	0.952073	1.54448
1.06284	0.822928	1.68868
0.97579	0.937833	1.87025
0.964196	0.760344	1.67561
0.970721	0.856709	1.6119
0.797891	1.05311	1.45616
1.14233	1.22095	1.45787
0.997255	1.21236	1.57249
0.887351	0.88506	1.61034
1.09227	1.00964	1.62281
1.03923	0.79288	1.37901
0.833218	0.75635	1.38745
0.776352	0.881189	1.26549
0.838303	-0.693294	0.0203616
-0.0592022	-0.795613	-0.617347
-0.573625	-0.858738	-0.461642
-0.591847	-0.877754	-0.914064
-0.574133	-0.861226	-0.811491
-0.763269	-0.876383	-0.758234
-0.727833	-0.883325	-0.695807
-0.74038	-0.893479	-0.832923
-0.878277	-0.915137	-0.926531
-0.91789	-0.921519	-0.98325
-0.906116	-0.919531	-0.998739
-0.861543	-0.915587	-1.0005
-0.868353	-0.918715	-0.965921
-0.86354	-0.91685	-0.970912
-0.840986	-0.913672	-1.00453
-0.827409	-0.907894	-0.968114
-0.370624	-0.801511	0.099554
-0.787727	-0.920133	-0.922083
-0.903384	-0.920091	-0.933412
-0.861743	-0.915932	-0.960436
-0.89946	-0.918014	-0.94162
-0.901457	-0.912853	-0.904862
-0.902317	-0.907638	-0.881771
-0.905205	-0.903149	-0.802328
-0.922179	-0.906411	-0.828679
-0.919059	-0.912916	-0.942663
-0.902484	-0.908328	-0.927306
-0.27151	-0.844577	-0.697805
-0.774072	-0.743894	-0.259735
-0.92946	-0.902744	-0.985569
-0.887371	-0.911666	-1.01059
-0.876504	-0.918236	-1.01948
-0.882156	-0.916918	-1.01703
-0.902987	-0.9169	-1.00351
-0.922301	-0.914009	-1.00218
-0.894165	-0.915438	-1.01645
-0.869269	-0.919081	-1.01894
-0.908147	-0.922573	-1.01916
-0.88748	-0.920653	-1.01524
-0.879132	-0.903199	-0.985255
-0.697202	-0.888834	-0.731053
-0.882984	-0.904674	-0.990476
-0.863175	-0.889838	-0.844907
-0.875272	-0.88801	-0.791215
-0.917544	-0.898143	-0.879864
-0.924303	-0.903534	-0.944102
-0.901201	-0.91334	-0.976304
-0.899545	-0.914708	-1.00241
-0.874952	-0.902388	-0.86948
-0.871089	-0.89926	-0.876374
-0.910793	-0.911313	-0.851471
-0.876502	-0.91369	-0.939744
-0.543215	-0.0223779	-0.248538
-0.740521	-0.69049	-0.727968
-0.926015	-0.86674	-0.996711
-0.946591	-0.900303	-1.01413
-0.953779	-0.896145	-1.02056
-0.948321	-0.897301	-1.01537
-0.941895	-0.895253	-1.01785
-0.942864	-0.900879	-1.02158
-0.938365	-0.901305	-1.02325
-0.94247	-0.900387	-1.015
-0.941184	-0.90244	-1.01898
-0.944589	-0.901635	-1.0153
-0.94169	-0.89892	-1.02273
-0.949676	-0.898849	-1.02457
-0.966059	-0.903463	-1.01806
-0.877766	-0.87873	-0.961274
-0.373396	-0.47097	-0.25788
-0.503541	-0.645637	-0.648714
-0.845224	-0.863261	-0.928143
-0.937707	-0.894892	-1.02308
-0.924636	-0.899718	-1.02218
-0.90278	-0.887246	-1.01488
-0.899559	-0.885957	-1.01092
-0.920411	-0.897262	-1.01121
-0.934763	-0.902354	-1.00556
-0.933621	-0.898611	-1.01244
-0.939078	-0.901596	-1.02558
-0.921096	-0.898363	-1.01554
-0.925669	-0.898397	-1.01117
-0.925962	-0.878322	-0.988478
0.148068	0.245649	0.594904
0.0378868	0.345229	0.728877
0.1836	0.377901	0.516496
0.230129	0.397162	0.548232
0.0848447	0.399574	0.896374
0.0788309	0.49504	0.924819
0.13164	0.446901	0.802207
0.274739	0.441777	0.948511
0.221036	0.339854	1.07375
0.0615162	0.295922	1.09674
0.110569	0.379685	0.905564
0.290771	0.381422	0.517449
0.39973	0.332172	0.669033
0.329135	0.289796	0.868591
0.136664	0.284355	0.825844
0.117227	0.307096	0.923455
0.508317	0.408729	0.773151
0.197063	0.450516	0.99354
0.0937709	0.50331	0.940569
0.18409	0.442549	0.734673
0.22681	0.392072	0.782002
0.159095	0.412754	1.09349
0.238499	0.432787	1.18904
0.319192	0.514573	1.04964
0.344658	0.478611	1.01659
0.250508	0.365432	1.14474
0.161379	0.396001	1.16705
0.188493	0.426309	0.867014
0.263936	0.401316	0.706976
0.227419	0.411295	0.952182
0.190535	0.428087	1.17469
0.228532	1.41453	0.335504
0.260574	1.26324	0.205764
0.427294	1.22722	0.545466
0.0953389	1.48132	0.118406
0.096087	1.8195	0.373936
0.246307	0.859108	0.141937
0.269844	1.14029	0.0689158
0.244875	1.0538	0.220036
0.255292	0.856382	0.641808
0.236287	0.886818	0.751171
0.428854	0.762972	0.411168
0.668185	0.737648	0.541965
0.508671	1.15992	0.343073
0.352019	1.6602	0.271588
0.573426	1.7833	0.51676
0.485702	1.60161	0.289925
0.364534	1.67611	0.401197
0.138722	1.22823	0.562852
0.202589	1.14626	0.408559
0.476411	1.22041	0.438688
0.472663	1.10688	0.803394
0.113138	1.5411	0.857612
0.248006	1.94683	0.645084
0.742026	0.653121	1.17287
0.433835	0.547352	0.575625
0.514054	0.574529	0.616685
0.723156	0.676288	0.731723
0.659967	0.498552	0.686462
0.365253	0.503627	0.763243
0.504332	0.367841	0.859804
0.44947	0.432761	0.844867
0.453054	0.673612	0.878592
0.571458	0.650369	0.847125
0.447024	0.541198	0.456374
0.499205	0.990318	0.9346
0.530128	0.906199	0.737037
0.695164	0.709051	0.882604
0.579019	0.610742	1.11883
0.490633	0.705957	1.13416
0.689262	0.847934	1.16788
0.768392	0.848342	1.15857
0.687297	0.863047	1.01803
0.603862	0.942512	1.21615
0.753747	1.31754	1.1867
0.546016	1.07957	0.954898
0.68189	0.840197	0.85038
0.654324	0.955101	1.11131
0.618635	0.906673	1.2599
0.90618	0.8344	1.14762
0.883347	0.932042	0.862677
0.659422	1.02521	0.7012
0.255755	-0.315591	1.09969
0.391608	-0.737517	-0.5782
-0.636167	-0.849403	-0.715173
-0.538053	-0.866015	-0.669485
-0.779674	-0.894358	-0.649146
-0.796155	-0.908048	-0.842886
-0.862408	-0.907183	-0.912902
-0.943548	-0.901295	-0.899568
-0.891671	-0.894853	-0.899582
-0.799592	-0.88626	-0.843515
-0.804227	-0.885763	-0.799823
-0.800582	-0.884194	-0.828459
-0.834698	-0.89621	-0.883194
-0.77683	-0.9087	-0.951594
-0.801059	-0.9113	-0.99264
-0.667804	-0.8975	-0.712748
-0.568439	-0.656228	1.24154
-0.808278	-0.895922	-0.524575
-0.812903	-0.913191	-0.78699
-0.897977	-0.910816	-0.731603
-0.86437	-0.911922	-0.620404
-0.856235	-0.908726	-0.567451
-0.913828	-0.915825	-0.85511
-0.854962	-0.9216	-0.832507
-0.874822	-0.921202	-0.848071
-0.715121	-0.921221	-0.676889
-0.91316	-0.924265	-0.969223
-0.810869	-0.919887	-0.866584
-0.836093	-0.572684	1.42631
-0.880908	-0.864807	-0.616901
-0.934422	-0.902338	-0.929422
-0.940654	-0.913978	-0.979065
-0.934555	-0.920368	-1.0161
-0.87939	-0.907818	-0.935166
-0.841377	-0.8815	-0.848364
-0.907164	-0.872826	-0.828657
-0.804237	-0.878481	-0.8822
-0.874005	-0.902723	-0.964336
-0.890579	-0.917122	-1.00419
-0.93365	-0.908399	-0.998288
-0.92983	-0.911017	-0.997959
-0.909361	-0.912299	-1.00294
1.28395	-0.743255	0.312444
-0.660928	-0.874213	-0.786471
-0.868084	-0.900484	-0.832562
-0.925938	-0.899082	-0.866382
-0.922238	-0.915707	-0.810186
-0.906533	-0.918155	-0.890949
-0.831785	-0.909273	-0.918776
-0.802885	-0.872845	-0.621522
-0.70397	-0.850729	-0.783019
-0.503083	-0.824382	-0.0621018
-0.420404	-0.802063	-0.193522
-0.442513	-0.849547	-0.732448
-0.591536	0.555215	0.138982
-0.861189	-0.771266	-0.843795
-0.971059	-0.882431	-0.985562
-0.92502	-0.881607	-0.903419
-0.748505	-0.855346	-0.770431
-0.752876	-0.871971	-0.821228
-0.926276	-0.910015	-0.974751
-0.950917	-0.908676	-1.01976
-0.963725	-0.91143	-1.00732
-0.953614	-0.897756	-1.00086
-0.939941	-0.902699	-1.01698
-0.948018	-0.896111	-0.946345
-0.564608	-0.147241	-0.400167
-0.85722	-0.804587	-0.813675
-0.923941	-0.901075	-1.00569
-0.95552	-0.909286	-1.02379
-0.965756	-0.918979	-1.03002
-0.958981	-0.918589	-1.02733
-0.96463	-0.917616	-1.02238
-0.977461	-0.917648	-1.02354
-0.973197	-0.914279	-1.02906
-0.97465	-0.913711	-1.03017
-0.96869	-0.919055	-1.0256
-0.962577	-0.919068	-1.01696
-0.0343562	0.473565	1.01411
-0.0680672	0.57202	1.02324
-0.0334165	0.527419	0.950536
-0.0144087	0.572941	1.21067
-0.0176379	0.645444	1.23528
0.0750879	0.520092	1.10619
0.101811	0.362249	1.0667
-0.0164798	0.380663	1.17605
-0.0918988	0.487653	1.13701
-0.0462614	0.583262	1.00733
0.0561226	0.544436	1.17432
0.0309892	0.509253	1.23867
-0.00356035	0.659485	1.21551
-0.0445922	0.570781	1.04604
0.114759	0.209867	0.776329
0.0557899	0.437048	1.23328
0.0365904	0.690033	0.961353
0.122272	0.787452	1.08914
0.00916478	0.592339	1.36346
-0.00460392	0.599019	1.53099
0.130019	0.771039	1.25341
0.0869877	0.590484	1.27507
0.033047	0.512198	1.46292
-0.0474807	0.714	1.25141
0.0628712	0.721724	1.20786
0.11226	0.612291	1.38447
-0.0335469	0.565651	1.65819
-0.119008	0.544114	1.34364
0.0460197	0.421621	0.871212
0.426943	1.754	0.707847
0.444298	1.91475	0.507775
0.479979	1.75532	0.827399
0.439029	1.57157	0.953202
0.567071	1.29656	0.595204
0.566124	1.55677	0.625586
0.500179	2.11931	0.668157
0.26962	2.3336	0.674642
0.462645	2.04407	0.60914
0.351266	1.71094	0.371918
0.492448	1.56217	0.768478
0.511283	1.8229	0.948315
0.49285	1.78526	0.997197
0.356824	1.92909	0.86267
0.399318	2.49706	0.833407
0.432933	2.22819	0.584569
0.530706	1.97594	1.06985
0.637603	1.70074	1.17307
0.48915	1.86299	0.795711
0.495025	1.84069	0.807383
0.69801	1.96608	0.824583
0.55613	2.1144	1.31072
0.907777	1.24726	1.23084
0.912537	1.01538	0.909451
0.885098	0.937305	1.09856
0.897901	0.952256	0.94657
0.683868	0.919189	1.02426
0.624883	0.910086	1.08217
0.805127	1.04324	0.919066
0.866338	1.0131	0.894083
0.836698	1.26938	1.19189
0.801315	1.18385	1.14673
0.558781	1.02825	1.13989
0.661096	0.958881	1.16737
0.866588	0.843701	1.13764
0.752499	0.855731	1.16306
0.627955	0.990721	1.19914
0.700858	0.902302	0.969004
0.661016	1.26022	1.34937
0.720513	1.17103	1.10216
0.710293	1.0928	1.10231
0.762202	0.928793	1.23562
0.909196	0.859989	0.85077
0.819577	0.844047	0.918368
0.760696	0.984828	0.932963
0.767638	1.05587	0.947904
-0.399355	-0.77209	-0.705329
-0.741456	-0.8991	-0.985421
-0.839695	-0.893662	-1.01002
-0.850341	-0.888099	-1.00765
-0.800319	-0.891188	-1.01059
-0.887954	-0.887265	-1.00442
-0.943511	-0.89569	-1.0003
-0.947973	-0.911514	-1.02214
-0.91702	-0.903113	-1.02421
-0.912087	-0.900398	-1.01771
-0.335436	-0.864103	-0.93996
-0.818922	-0.909552	-0.988758
-0.944041	-0.917109	-1.03254
-0.949783	-0.921045	-1.01657
-0.941831	-0.921229	-1.00018
-0.944334	-0.921155	-1.01287
-0.965362	-0.919492	-1.01035
-0.92901	-0.914096	-0.881493
-0.680292	-0.825363	-0.71621
-0.57625	-0.81336	-0.733542
-0.783315	-0.858642	-0.867841
-0.60354	-0.845454	-0.827168
-0.439125	-0.808981	-0.67377
-0.855771	-0.897068	-0.91142
-0.901441	-0.91148	-0.955851
-0.906776	-0.915916	-0.987294
-0.945734	-0.920316	-1.01723
-0.95236	-0.923441	-1.02144
-0.923316	-0.927606	-1.03144
-0.914648	-0.926243	-1.03351
-0.908959	-0.92375	-1.02832
-0.925903	-0.923507	-1.03246
-0.928643	-0.921678	-1.03239
-0.483125	-0.745968	-0.813877
-0.834173	-0.88325	-0.920937
-0.840352	-0.906419	-0.958376
-0.865741	-0.916309	-0.949587
-0.845961	-0.914344	-0.92331
-0.836905	-0.910967	-0.880214
-0.828178	-0.90655	-0.824743
-0.806434	-0.901724	-0.825947
-0.719695	-0.892721	-0.828823
-0.682734	-0.887129	-0.900757
-0.78056	-0.892103	-0.901348
-0.85956	-0.912869	-0.956165
-0.858018	-0.916989	-0.985471
-0.910056	-0.918124	-1.00606
0.0716723	0.862728	-0.334375
-0.587308	-0.611927	-0.678723
-0.60146	-0.688978	-0.822306
-0.706975	-0.795654	-0.923419
-0.820897	-0.81511	-0.957669
-0.951806	-0.76004	-0.941483
-0.966959	-0.866611	-0.991413
-0.907276	-0.866206	-0.952857
-0.9121	-0.870637	-0.930332
-0.976373	-0.899796	-0.980645
-0.967851	-0.90441	-1.01994
-0.951977	-0.895538	-0.994558
-0.642679	-0.746206	-0.363694
-0.854086	-0.798976	-0.799903
-0.948851	-0.869993	-0.917003
-0.959332	-0.849176	-0.888158
-0.956614	-0.84261	-0.908095
-0.789337	-0.798173	-0.876522
-0.774711	-0.749695	-0.794729
-0.909992	-0.81518	-0.786358
-0.807448	-0.806894	-0.825463
-0.805457	-0.80268	-0.865307
-0.9332	-0.797757	-0.890538
-0.975925	-0.844462	-0.928927
1.54974	0.90213	0.787792
1.53352	0.930645	0.89819
1.61578	0.908972	0.787107
1.53247	1.09208	0.794542
1.56418	1.0311	0.793299
1.66193	0.907204	0.978665
1.48628	0.855896	0.936693
1.26417	0.497446	0.39641
1.3928	0.330118	0.201461
1.37788	0.487873	0.59572
1.14748	0.493674	0.655115
1.44448	0.507009	0.622613
1.41295	0.592966	0.596766
1.67296	0.902844	0.60499
1.48602	0.948717	0.612259
1.34068	0.801768	0.854398
1.3594	0.652407	0.768619
1.44456	0.837	0.652987
1.43207	0.984431	0.777724
1.56726	0.971256	0.893619
1.5231	0.986486	1.04295
1.42675	1.01431	1.0775
1.32376	0.948505	0.904078
1.34935	0.806128	0.754774
1.32816	0.75805	1.02749
1.16849	0.720565	1.03167
0.568533	1.5957	0.523824
0.547677	1.81716	0.658818
0.601946	1.94631	0.450935
0.62943	1.78625	0.245371
0.868066	1.42992	0.252349
0.638566	1.72261	0.679534
0.638239	1.88942	0.673042
0.603737	0.225783	0.79945
0.45993	0.158399	0.67209
0.527514	0.170442	0.563991
0.512273	-0.0951972	0.463232
0.847242	0.295336	0.515251
0.795296	0.359908	0.478987
0.771318	0.39704	0.65359
0.478576	0.328209	0.570447
0.413126	0.408588	0.514641
0.552645	0.494443	0.556892
0.65225	1.66302	0.661447
0.514081	1.70274	0.682821
1.19347	1.59568	1.76302
1.42906	1.82824	1.71538
1.54986	2.09902	1.12449
1.08265	2.14676	0.51596
0.606823	0.615231	0.680204
0.589511	0.550125	0.469774
0.88632	0.543523	0.947213
0.919057	0.602027	0.916948
0.499617	0.333142	0.51789
0.603519	0.324683	0.502819
0.528393	0.648784	0.736135
0.491721	0.698636	0.704658
0.635137	1.80782	0.584753
0.858852	2.29316	0.772271
0.983476	2.2893	1.01188
1.72155	2.44066	1.21767
1.92073	2.35247	1.64992
1.53787	1.85421	1.5131
0.876784	2.06068	0.987273
0.80945	2.51988	0.798573
0.648653	0.278428	0.718005
0.490385	0.226918	0.641374
0.643696	0.48322	0.866525
0.65192	0.686083	0.752755
0.456474	0.573951	0.90606
0.696199	0.476911	1.07044
0.684182	0.384372	0.833036
0.488846	0.210877	0.646295
-0.100207	-0.613624	-0.0243558
-0.0289094	-0.769919	-0.611755
-0.788288	-0.872714	-0.762796
-0.736674	-0.895407	-0.89965
-0.79661	-0.913981	-0.947904
-0.880093	-0.915035	-0.947739
-0.869862	-0.913029	-0.96079
-0.901798	-0.904771	-0.979884
-0.890217	-0.889556	-0.986307
-0.922099	-0.901509	-0.974385
-0.93028	-0.915806	-0.986892
0.0317452	-0.785558	-0.522372
-0.602198	-0.857608	-0.731528
-0.750358	-0.895467	-0.792086
-0.902215	-0.906764	-0.992933
-0.950813	-0.916798	-0.975631
-0.775158	-0.854292	-0.960515
-0.740292	-0.820895	-0.945988
-0.84729	-0.884965	-1.00606
-0.91629	-0.922377	-1.02179
-0.895009	-0.919691	-1.02076
-0.951615	-0.922785	-1.0215
-0.874814	-0.923452	-1.01587
0.814793	-0.81688	-0.283602
-0.556702	-0.904727	-0.728666
-0.873105	-0.918053	-0.961045
0.726364	-0.611595	0.143323
1.58814	-0.441393	0.647289
2.32127	-0.0258279	1.10906
1.41755	-0.252585	0.63225
0.767101	-0.379928	-0.223735
-0.686745	-0.774086	-0.832703
-0.713969	-0.832357	-0.850039
-0.713982	-0.83231	-0.857967
-0.789736	-0.849712	-0.906769
-0.479677	-0.766911	-0.603581
-0.832842	-0.887903	-0.808293
-0.799336	-0.874485	-0.878316
-0.852532	-0.89021	-0.950012
-0.909057	-0.920266	-0.992217
-0.88674	-0.920452	-0.961104
-0.853037	-0.904475	-0.967778
-0.869958	-0.906476	-1.00075
-0.558568	-0.843113	-0.890199
-0.370159	-0.789754	-0.714598
-0.454813	-0.848783	-0.73749
-0.729417	-0.898993	-0.906131
-0.921343	-0.917514	-0.996902
-0.739999	-0.792152	-0.933123
-0.894322	-0.854914	-0.932509
-0.91547	-0.863742	-0.945043
-0.880681	-0.867072	-0.939312
-0.833449	-0.835904	-0.882268
-0.708426	-0.782069	-0.87444
-0.714778	-0.825957	-0.88088
-0.779855	-0.830251	-0.852362
-0.805678	-0.854467	-0.871192
-0.909004	-0.885164	-0.906754
-0.902072	-0.895187	-0.907592
-0.793613	-0.773333	-0.934855
-0.897629	-0.840379	-0.913073
-0.940993	-0.877846	-0.927679
-0.909291	-0.895784	-0.94985
-0.777025	-0.779479	-0.763853
-0.787404	-0.767557	-0.720849
-0.792665	-0.750218	-0.645023
-0.883322	-0.846777	-0.85684
-0.801421	-0.837212	-0.872203
-0.797119	-0.840604	-0.870887
-0.923143	-0.886409	-0.929463
-0.917403	-0.871307	-0.887158
-0.905186	-0.852082	-0.872742
-0.801956	-0.805178	-0.751569
-0.791376	-0.823218	-0.758427
1.52466	1.17721	0.704158
1.53837	1.17751	0.648682
1.54139	1.21579	0.742149
1.68352	1.31256	1.09431
