860,860
949,949
1099,1099
718,718
574,574
570,570
282,282
288,288
234,234
149,149
134,134
87,87
110,110
108,108
146,146
174,174
180,180
182,182
90,90
89,89
61,61
49,49
59,59
68,68
70,70
94,94
116,116
171,171
169,169
99,99
143,143
149,149
152,152
165,165
165,165
160,160
157,157
183,183
191,191
179,179
185,185
248,248
188,188
215,215
207,207
284,284
355,355
337,337
234,234
169,169
210,210
260,260
237,237
193,193
162,162
132,132
111,111
159,159
119,119
215,215
148,148
185,185
236,236
267,267
266,266
354,354
355,355
374,374
402,402
460,460
493,493
548,548
535,535
681,681
760,760
763,763
741,741
776,776
824,824
919,919
882,882
809,809
801,801
662,662
536,536
366,366
230,230
157,157
124,124
151,151
160,160
139,139
239,239
152,152
188,188
297,297
295,295
319,319
423,423
364,364
343,343
344,344
374,374
308,308
347,347
282,282
239,239
264,264
255,255
240,240
279,279
288,288
361,361
258,258
201,201
198,198
165,165
145,145
125,125
200,200
214,214
297,297
332,332
379,379
391,391
277,277
256,256
318,318
326,326
342,342
272,272
173,173
141,141
153,153
172,172
171,171
81,81
99,99
150,150
173,173
217,217
330,330
369,369
521,521
712,712
648,648
623,623
615,615
631,631
612,612
706,706
685,685
546,546
628,628
635,635
736,736
725,725
773,773
587,587
701,701
819,819
832,832
911,911
943,943
948,948
796,796
709,709
613,613
683,683
689,689
800,800
826,826
617,617
636,636
707,707
762,762
615,615
540,540
601,601
742,742
611,611
577,577
571,571
342,342
295,295
269,269
200,200
101,101
189,189
137,137
118,118
138,138
145,145
120,120
130,130
109,109
110,110
85,85
62,62
175,175
201,201
185,185
231,231
255,255
267,267
280,280
279,279
345,345
240,240
241,241
247,247
279,279
251,251
275,275
296,296
355,355
289,289
278,278
167,167
122,122
152,152
86,86
81,81
88,88
102,102
93,93
65,65
58,58
54,54
60,60
56,56
95,95
92,92
113,113
156,156
159,159
149,149
195,195
182,182
211,211
162,162
134,134
98,98
130,130
158,158
173,173
161,161
219,219
164,164
160,160
135,135
129,129
174,174
191,191
280,280
228,228
411,411
439,439
430,430
321,321
204,204
168,168
168,168
235,235
229,229
353,353
383,383
418,418
382,382
291,291
284,284
289,289
252,252
188,188
183,183
184,184
233,233
227,227
205,205
156,156
141,141
159,159
132,132
158,158
104,104
124,124
97,97
160,160
186,186
193,193
277,277
263,263
196,196
193,193
282,282
254,254
243,243
282,282
250,250
280,280
240,240
191,191
166,166
157,157
159,159
152,152
134,134
150,150
160,160
218,218
293,293
336,336
315,315
332,332
353,353
306,306
405,405
392,392
413,413
448,448
399,399
404,404
430,430
370,370
253,253
225,225
172,172
149,149
123,123
164,164
126,126
146,146
146,146
175,175
153,153
180,180
225,225
270,270
390,390
415,415
426,426
392,392
491,491
525,525
596,596
466,466
505,505
531,531
492,492
513,513
399,399
369,369
339,339
319,319
290,290
324,324
324,324
323,323
77,77
79,79
151,151
134,134
147,147
147,147
144,144
171,171
163,163
166,166
169,169
172,172
191,191
180,180
221,221
177,177
207,207
211,211
284,284
223,223
208,208
245,245
217,217
270,270
254,254
303,303
315,315
337,337
377,377
392,392
449,449
429,429
533,533
521,521
699,699
499,499
692,692
575,575
489,489
606,606
620,620
610,610
575,575
505,505
491,491
440,440
331,331
335,335
388,388
296,296
234,234
191,191
179,179
129,129
115,115
89,89
88,88
94,94
61,61
93,93
113,113
104,104
84,84
96,96
60,60
126,126
139,139
117,117
155,155
173,173
200,200
205,205
222,222
270,270
255,255
251,251
257,257
224,224
225,225
195,195
165,165
189,189
167,167
111,111
114,114
86,86
104,104
117,117
61,61
52,52
58,58
67,67
72,72
106,106
103,103
165,165
154,154
170,170
132,132
152,152
179,179
207,207
201,201
109,109
136,136
120,120
139,139
231,231
300,300
402,402
462,462
501,501
494,494
619,619
688,688
796,796
979,979
908,908
989,989
1022,1022
1035,1035
843,843
943,943
1061,1061
1056,1056
1009,1009
904,904
1098,1098
440,440
397,397
358,358
317,317
247,247
219,219
220,220
209,209
185,185
181,181
210,210
129,129
204,204
208,208
215,215
208,208
275,275
250,250
264,264
241,241
262,262
140,140
263,263
240,240
271,271
444,444
273,273
231,231
157,157
149,149
141,141
5059,5059
162,162
229,229
203,203
221,221
222,222
273,273
330,330
406,406
366,366
397,397
338,338
315,315
300,300
194,194
137,137
258,258
118,118
107,107
195,195
182,182
168,168
219,219
319,319
272,272
301,301
412,412
409,409
466,466
395,395
308,308
281,281
210,210
176,176
202,202
141,141
238,238
260,260
268,268
255,255
211,211
121,121
144,144
210,210
418,418
123,123
142,142
145,145
202,202
151,151
148,148
172,172
242,242
236,236
306,306
359,359
422,422
645,645
853,853
767,767
958,958
973,973
1108,1108
1034,1034
1149,1149
1261,1261
1143,1143
1108,1108
917,917
555,555
366,366
502,502
350,350
397,397
280,280
255,255
102,102
93,93
86,86
127,127
137,137
133,133
154,154
158,158
200,200
188,188
183,183
291,291
283,283
302,302
257,257
292,292
289,289
250,250
264,264
241,241
247,247
234,234
283,283
306,306
360,360
386,386
480,480
519,519
447,447
555,555
632,632
645,645
676,676
651,651
723,723
583,583
572,572
610,610
666,666
587,587
581,581
444,444
539,539
673,673
774,774
757,757
747,747
640,640
709,709
591,591
536,536
340,340
199,199
139,139
96,96
60,60
92,92
88,88
103,103
147,147
202,202
492,492
563,563
565,565
560,560
217,217
211,211
181,181
143,143
131,131
64,64
63,63
108,108
190,190
315,315
379,379
442,442
617,617
267,267
240,240
246,246
305,305
382,382
404,404
364,364
365,365
376,376
340,340
282,282
301,301
463,463
350,350
289,289
318,318
274,274
233,233
130,130
132,132
88,88
94,94
104,104
94,94
110,110
113,113
167,167
176,176
192,192
174,174
171,171
177,177
198,198
173,173
142,142
145,145
141,141
181,181
175,175
179,179
161,161
160,160
164,164
217,217
271,271
300,300
278,278
304,304
313,313
257,257
271,271
326,326
349,349
349,349
367,367
487,487
644,644
948,948
1000,1000
955,955
925,925
1091,1091
1140,1140
766,766
403,403
225,225
148,148
98,98
92,92
130,130
105,105
114,114
138,138
125,125
93,93
138,138
202,202
156,156
218,218
233,233
178,178
195,195
223,223
275,275
341,341
379,379
266,266
321,321
